package,path
ConformalPrediction,juliatrustworthyai/conformalprediction.jl
ConjugateGradients,mcovalt/conjugategradients.jl
ConjugatePriors,juliastats/conjugatepriors.jl
ConScape,conscape/conscape.jl
Consensus,rafaelbailo/consensus.jl
ConstrainedControl,janbruedigam/constrainedcontrol.jl
ConstrainedDynamics,janbruedigam/constraineddynamics.jl
ConstrainedShortestPaths,batyleo/constrainedshortestpaths.jl
ConstraintDomains,juliaconstraints/constraintdomains.jl
ConstraintLearning,juliaconstraints/constraintlearning.jl
ConstraintProgrammingExtensions,juliaconstraints/constraintprogrammingextensions.jl
ConstraintSolver,wikunia/constraintsolver.jl
ConstructionBase,juliaobjects/constructionbase.jl
ConstructiveGeometry,plut/constructivegeometry.jl
contact_sim,adubredu/contact_sim.jl
ContactImplicitMPC,dojo-sim/contactimplicitmpc.jl
ContentHashes,michaelhatherly/contenthashes.jl
ContextVariablesX,tkf/contextvariablesx.jl
Continuables,jolin-io/continuables.jl
ContinuedFractions,johnmyleswhite/continuedfractions.jl
ContinuousDPs,quantecon/continuousdps.jl
ContinuousOptimization,juliaml/continuousoptimization.jl
ContinuousTimeMarkov,tpapp/continuoustimemarkov.jl
ContinuousWavelets,ucd4ids/continuouswavelets.jl
ContinuumArrays,juliaapproximation/continuumarrays.jl
Contour,juliageometry/contour.jl
ControlPowerFlow,lampspuc/controlpowerflow.jl
ControlSystemIdentification,baggepinnen/controlsystemidentification.jl
ControlSystems,juliacontrol/controlsystems.jl
ControlSystemsMTK,juliacontrol/controlsystemsmtk.jl
Controlz,simonensemble/controlz.jl
Convex,jump-dev/convex.jl
ConvexTests,ericphanson/convextests.jl
CoolProp,coolprop/coolprop.jl
CoordinatedSupplyChains,tominapa/coordinatedsupplychains.jl
CoordinateTransformations,juliageometry/coordinatetransformations.jl
COPT,copt-public/copt.jl
Copulas,lrnv/copulas.jl
Corpuscles,juliaphysics/corpuscles.jl
CorpusLoaders,juliatext/corpusloaders.jl
CorrectMatch,computationalprivacy/correctmatch.jl
CorrelationFunctions,fatimp/correlationfunctions.jl
COSMO,oxfordcontrol/cosmo.jl
CosmoCentral,marcobonici/cosmocentral.jl
Cosmology,juliaastro/cosmology.jl
CoulombIntegrals,juliaatoms/coulombintegrals.jl
CountDownLatches,octogonapus/countdownlatches.jl
CounterTools,hildebrandmw/countertools.jl
Countries,cjdoris/countries.jl
CountTimeSeries,manuelstapper/counttimeseries.jl
CovarianceEstimation,mateuszbaran/covarianceestimation.jl
CovarianceFunctions,sebastianament/covariancefunctions.jl
CovarianceMatrices,gragusa/covariancematrices.jl
Coverage,juliaci/coverage.jl
CoverageTools,juliaci/coveragetools.jl
CovidCountyDash,mbauman/covidcountydash.jl
Cowsay,millironx/cowsay.jl
CPLEX,jump-dev/cplex.jl
CpuId,m-j-w/cpuid.jl
CPUSummary,juliasimd/cpusummary.jl
CQLdriver,r3tex/cqldriver.jl
Crayons,kristofferc/crayons.jl
CRC,andrewcooke/crc.jl
CRC32,juliaio/crc32.jl
CriticalDifferenceDiagrams,mirkobunse/criticaldifferencediagrams.jl
CriticalTransitions,reykboerner/criticaltransitions.jl
Cropbox,cropbox/cropbox.jl
CrossEntropyMethod,sisl/crossentropymethod.jl
CRRao,xkdr/crrao.jl
CrudePythonTranslator,gunnarfarneback/crudepythontranslator.jl
Crux,ancorso/crux.jl
CryoGrid,cryogrid/cryogrid.jl
CrypticCrosswords,rdeits/crypticcrosswords.jl
CryptoDashApp,vnegi10/cryptodashapp.jl
CrystalInfoFramework,jamesrhester/crystalinfoframework.jl
Crystalline,thchr/crystalline.jl
CrystalNets,coudertlab/crystalnets.jl
CSDP,jump-dev/csdp.jl
CSetAutomorphisms,algebraicjulia/csetautomorphisms.jl
CSTParser,julia-vscode/cstparser.jl
CSV,juliadata/csv.jl
CSVFiles,queryverse/csvfiles.jl
Cthulhu,juliadebug/cthulhu.jl
cthyb,hugostrand/cthyb.jl
Cuba,giordano/cuba.jl
Cubature,juliamath/cubature.jl
CubedSphere,clima/cubedsphere.jl
CubicEoS,vvpisarev/cubiceos.jl
CubicSplines,sp94/cubicsplines.jl
CUDA,juliagpu/cuda.jl
CUDASIMDTypes,eschnett/cudasimdtypes.jl
CUDD,sisl/cudd.jl
Cumulants,iitis/cumulants.jl
CuratedSystemImages,michaelhatherly/curatedsystemimages.jl
CurricularAnalytics,curricularanalytics/curricularanalytics.jl
CurveFit,pjabardo/curvefit.jl
CUSOLVERRF,exanauts/cusolverrf.jl
CustomUnitRanges,juliaarrays/customunitranges.jl
CUTEst,juliasmoothoptimizers/cutest.jl
CutPruners,juliapolyhedra/cutpruners.jl
CuYao,quantumbfs/cuyao.jl
CVMData,lucasprocessi/cvmdata.jl
CVortex,hjabird/cvortex.jl
Cxx,juliainterop/cxx.jl
CxxCall,jw3126/cxxcall.jl
CxxInterface,eschnett/cxxinterface.jl
CxxWrap,juliainterop/cxxwrap.jl
Czoo,lawless-m/czoo.jl
D3Trees,sisl/d3trees.jl
DaemonConductor,tecosaur/daemonconductor.jl
DaemonMode,dmolina/daemonmode.jl
Dagger,juliaparallel/dagger.jl
DaggerFlux,fluxml/daggerflux.jl
DaggerGPU,juliagpu/daggergpu.jl
DAMMmodel,cupofteaproject/dammmodel.jl
Dance,dancejl/dance.jl
Dash,plotly/dash.jl
DashBio,plotly/dashbio.jl
DASKR,sciml/daskr.jl
DASSL,sciml/dassl.jl
DataAPI,juliadata/dataapi.jl
DataAssim,alexander-barth/dataassim.jl
DataAssimilationBenchmarks,cgrudz/dataassimilationbenchmarks.jl
DataAugmentation,lorenzoh/dataaugmentation.jl
DataConvenience,xiaodaigh/dataconvenience.jl
DataDeps,oxinabox/datadeps.jl
DataDrivenDiffEq,sciml/datadrivendiffeq.jl
DataDrop,petrkryslucsd/datadrop.jl
DataEnvelopmentAnalysis,javierbarbero/dataenvelopmentanalysis.jl
DataFlow,mikeinnes/dataflow.jl
DataFlowTasks,maltezfaria/dataflowtasks.jl
DataFrameDBs,waralex/dataframedbs.jl
DataFrameMacros,jkrumbiegel/dataframemacros.jl
DataFrames,juliadata/dataframes.jl
DataFramesMeta,juliadata/dataframesmeta.jl
DatagenCopulaBased,iitis/datagencopulabased.jl
DataGraphs,mtfishman/datagraphs.jl
DataInterpolations,pumasai/datainterpolations.jl
DataKnots,mechanicalrabbit/dataknots.jl
DataLoaders,lorenzoh/dataloaders.jl
DataSets,juliacomputing/datasets.jl
DataSkimmer,hasnep/dataskimmer.jl
DataStructures,juliacollections/datastructures.jl
DataToolkitBase,tecosaur/datatoolkitbase.jl
DataTools,juliafolds/datatools.jl
DataTypesBasic,juliafunctional/datatypesbasic.jl
Dataverse,gdcc/dataverse.jl
DBConnector,juliadatabases/dbconnector.jl
DBFTables,juliadata/dbftables.jl
DBInterface,juliadatabases/dbinterface.jl
DBnomics,s915/dbnomics.jl
DCCA,cnelias/dcca.jl
DCEGM,floswald/dcegm.jl
DCISolver,juliasmoothoptimizers/dcisolver.jl
DDCModelsExample,rgreminger/ddcmodelsexample.jl
DDIM,yng87/ddim.jl
DebugAdapter,julia-vscode/debugadapter.jl
DebugArtifacts,giordano/debugartifacts.jl
Debugger,juliadebug/debugger.jl
DECAES,jondeuce/decaes.jl
Decapodes,algebraicjulia/decapodes.jl
DecentralOPF,rockstaedt/decentralopf.jl
DecFP,juliamath/decfp.jl
DecisionMakingProblems,algorithmsbooks/decisionmakingproblems.jl
DecisionProgramming,gamma-opt/decisionprogramming.jl
DecisionTree,juliaai/decisiontree.jl
DecisionTrees,kafisatz/decisiontrees.jl
Deconvolution,juliadsp/deconvolution.jl
DeconvOptim,roflmaostc/deconvoptim.jl
DeDisp,astrogewgaw/dedisp.jl
Deductive,ctrekker/deductive.jl
DeepEquilibriumNetworks,sciml/deepequilibriumnetworks.jl
DeepFry,juliawtf/deepfry.jl
DeepQLearning,juliapomdp/deepqlearning.jl
DeepRL,mkschleg/deeprl.jl
DeepUncertainty,aced-differentiate/deepuncertainty.jl
DefaultApplication,tpapp/defaultapplication.jl
Delaunator,juliageometry/delaunator.jl
Delaunay,eschnett/delaunay.jl
DelaunayTriangulation,danielvandh/delaunaytriangulation.jl
DelayDiffEq,sciml/delaydiffeq.jl
DelayedKalmanFilter,burtonjosh/delayedkalmanfilter.jl
DelayEmbeddings,juliadynamics/delayembeddings.jl
DelaySSAToolkit,palmtree2013/delayssatoolkit.jl
Deldir,robertdj/deldir.jl
DelimitedFiles,juliadata/delimitedfiles.jl
DeltaRCWA,lxvm/deltarcwa.jl
DemoCards,juliadocs/democards.jl
Deno_jll,juliabinarywrappers/deno_jll.jl
DenoisingDiffusion,liorsinai/denoisingdiffusion.jl
DensityInterface,juliamath/densityinterface.jl
DensityRatioEstimation,juliaml/densityratioestimation.jl
Denumpyfy,miguelraz/denumpyfy.jl
DepotCompactor,juliaci/depotcompactor.jl
DerivativeFreeSolvers,juliasmoothoptimizers/derivativefreesolvers.jl
DescriptorSystems,andreasvarga/descriptorsystems.jl
DesignStructureMatrix,otepipi/designstructurematrix.jl
Desmos,hyrodium/desmos.jl
deSolveDiffEq,sciml/desolvediffeq.jl
Destruct,spalato/destruct.jl
DetectionTheory,sam81/detectiontheory.jl
DevOnly,thautwarm/devonly.jl
DFControl,louisponet/dfcontrol.jl
DFNExperiments,zoemcc/dfnexperiments.jl
DftFunctionals,juliamolsim/dftfunctionals.jl
DFTK,juliamolsim/dftk.jl
Diagonalizations,marco-congedo/diagonalizations.jl
Diana,neomatrixcode/diana.jl
DICE,libbum/dice.jl
Dictionaries,andyferris/dictionaries.jl
Dierckx,kbarbary/dierckx.jl
DietRecommender,kavir1698/dietrecommender.jl
DiffEqBase,sciml/diffeqbase.jl
DiffEqBayes,sciml/diffeqbayes.jl
DiffEqCallbacks,sciml/diffeqcallbacks.jl
DiffEqDevDocs,sciml/diffeqdevdocs.jl
DiffEqDevTools,sciml/diffeqdevtools.jl
DiffEqDocs,sciml/diffeqdocs.jl
DiffEqFinancial,sciml/diffeqfinancial.jl
DiffEqFlux,sciml/diffeqflux.jl
DiffEqGPU,sciml/diffeqgpu.jl
DiffEqNoiseProcess,sciml/diffeqnoiseprocess.jl
DiffEqOperators,sciml/diffeqoperators.jl
DiffEqParamEstim,sciml/diffeqparamestim.jl
DiffEqPhysics,sciml/diffeqphysics.jl
DiffEqProblemLibrary,sciml/diffeqproblemlibrary.jl
DifferenceEquations,sciml/differenceequations.jl
DifferentiableCollisions,kevin-tracy/differentiablecollisions.jl
DifferentiableEigen,thummeto/differentiableeigen.jl
DifferentiableFactorizations,mohamed82008/differentiablefactorizations.jl
DifferentiableMetabolism,stelmo/differentiablemetabolism.jl
DifferentiableStateSpaceModels,highdimensionaleconlab/differentiablestatespacemodels.jl
DifferentiableTrajectoryOptimization,lassepe/differentiabletrajectoryoptimization.jl
DifferentialEquations,sciml/differentialequations.jl
DifferentialEvolutionMCMC,itsdfish/differentialevolutionmcmc.jl
DifferentialForms,eschnett/differentialforms.jl
DifferentialMobilityAnalyzers,mdpetters/differentialmobilityanalyzers.jl
DiffImages,fluxml/diffimages.jl
DiffinDiffs,juliadiffindiffs/diffindiffs.jl
DiffinDiffsBase,juliadiffindiffs/diffindiffsbase.jl
DiffOpt,jump-dev/diffopt.jl
DiffPills,kevin-tracy/diffpills.jl
DiffPrivacyInference,diffmu/diffprivacyinference.jl
Diffractor,juliadiff/diffractor.jl
DiffRaster2D,jtkornel/diffraster2d.jl
DiffResults,juliadiff/diffresults.jl
DiffRules,juliadiff/diffrules.jl
DiffTests,juliadiff/difftests.jl
Diffusion,cbellei/diffusion.jl
DigitalComm,juliatelecom/digitalcomm.jl
DigitRobot,adubredu/digitrobot.jl
DimensionalArrayTraits,juliageo/dimensionalarraytraits.jl
DimensionalData,rafaqz/dimensionaldata.jl
DimensionalPlotRecipes,sciml/dimensionalplotrecipes.jl
DimensionfulAngles,cmichelenstrofer/dimensionfulangles.jl
DIMESampler,gboehl/dimesampler.jl
DINCAE,gher-uliege/dincae.jl
Dionysos,dionysos-dev/dionysos.jl
DirectedAcyclicGraphs,juice-jl/directedacyclicgraphs.jl
DirectOrbits,sefffal/directorbits.jl
DirectQhull,juhaheiskala/directqhull.jl
DirectSum,chakravala/directsum.jl
DirectTrajectoryOptimization,thowell/directtrajectoryoptimization.jl
Discord,xh4h/discord.jl
Discreet,cynddl/discreet.jl
DiscreteChoiceModels,mattwigway/discretechoicemodels.jl
DiscreteEvents,juliadynamics/discreteevents.jl
DiscretePIDs,juliacontrol/discretepids.jl
DiscreteValueIteration,juliapomdp/discretevalueiteration.jl
Discretizers,sisl/discretizers.jl
DiskArrayEngine,meggart/diskarrayengine.jl
DiskArrays,meggart/diskarrays.jl
DiskArrayTools,meggart/diskarraytools.jl
DiskBackedDicts,jw3126/diskbackeddicts.jl
DispatchedTuples,charleskawczynski/dispatchedtuples.jl
Dispersal,cesaraustralia/dispersal.jl
DisplayAs,tkf/displayas.jl
Displaz,c42f/displaz.jl
Distances,juliastats/distances.jl
DistanceTransforms,dale-black/distancetransforms.jl
DistMesh2D,jstarczewski/distmesh2d.jl
DistributedArrays,juliaparallel/distributedarrays.jl
DistributedData,lcsb-biocore/distributeddata.jl
DistributedEnvironments,albheim/distributedenvironments.jl
DistributedFactorGraphs,juliarobotics/distributedfactorgraphs.jl
DistributedSparseGrids,baxmittens/distributedsparsegrids.jl
DistributionMeasures,oschulz/distributionmeasures.jl
Distributions,juliastats/distributions.jl
DistributionsAD,turinglang/distributionsad.jl
DitherPunk,juliaimages/ditherpunk.jl
DIVAnd,gher-uliege/divand.jl
Divergences,gragusa/divergences.jl
Diversity,ecojulia/diversity.jl
dJUICE,dj4earth/djuice.jl
DLMReader,sl-solution/dlmreader.jl
DLPack,pabloferz/dlpack.jl
DLPipelines,lorenzoh/dlpipelines.jl
DMRJtensor,bakerte/dmrjtensor.jl
DMUStudent,zsunberg/dmustudent.jl
DocAnything,emmettgb/docanything.jl
DocOpt,docopt/docopt.jl
DocsEcon,bankofcanada/docsecon.jl
DocStringExtensions,juliadocs/docstringextensions.jl
DocumentationGenerator,juliadocs/documentationgenerator.jl
DocumentationOverview,tkf/documentationoverview.jl
Documenter,juliadocs/documenter.jl
DocumenterCitations,ali-ramadhan/documentercitations.jl
DocumenterDiagrams,pedromxavier/documenterdiagrams.jl
DocumenterLaTeX,juliadocs/documenterlatex.jl
DocumenterMarkdown,juliadocs/documentermarkdown.jl
DocumenterMermaid,juliadocs/documentermermaid.jl
DocumenterTools,juliadocs/documentertools.jl
DocumentFormat,julia-vscode/documentformat.jl
DOI2BibTeX,thchr/doi2bibtex.jl
Dojo,dojo-sim/dojo.jl
Dolang,econforge/dolang.jl
Dolo,econforge/dolo.jl
DomainIntegrals,juliaapproximation/domainintegrals.jl
DomainSets,juliaapproximation/domainsets.jl
DotEnv,vmari/dotenv.jl
DotNET,azurefx/dotnet.jl
DotProductGraphs,gvdr/dotproductgraphs.jl
DoubleBLAS,ralphas/doubleblas.jl
DoubleFloats,juliamath/doublefloats.jl
Douglass,jmboehm/douglass.jl
Downloads,julialang/downloads.jl
DPFEHM,orchardlanl/dpfehm.jl
DPMMSubClusters,bgu-cs-vil/dpmmsubclusters.jl
DPMMSubClustersStreaming,bgu-cs-vil/dpmmsubclustersstreaming.jl
Draft,feanor12/draft.jl
DrawSimpleGraphs,scheinerman/drawsimplegraphs.jl
DrillHoles,juliaearth/drillholes.jl
DrMZ,brekmeuris/drmz.jl
DRSOM,copt-public/drsom.jl
DrWatson,juliadynamics/drwatson.jl
DrWatsonSim,sebastianpech/drwatsonsim.jl
DSGE,frbny-dsge/dsge.jl
DSP,juliadsp/dsp.jl
DSPopt,kibaekkim/dspopt.jl
DTables,juliaparallel/dtables.jl
DualDecomposition,kibaekkim/dualdecomposition.jl
Dualization,jump-dev/dualization.jl
DualNumbers,juliadiff/dualnumbers.jl
DuBoisPlots,eirikbrandsaas/duboisplots.jl
DuckDB,kimmolinna/duckdb.jl
DuckDB_jll,juliabinarywrappers/duckdb_jll.jl
DustExtinction,juliaastro/dustextinction.jl
DWave,psrenergy/dwave.jl
DWaveNeal,psrenergy/dwaveneal.jl
DynamicalBilliards,juliadynamics/dynamicalbilliards.jl
DynamicalSystems,juliadynamics/dynamicalsystems.jl
DynamicalSystemsBase,juliadynamics/dynamicalsystemsbase.jl
DynamicAxisWarping,baggepinnen/dynamicaxiswarping.jl
DynamicExpressions,symbolicml/dynamicexpressions.jl
DynamicGrids,cesaraustralia/dynamicgrids.jl
DynamicHMC,tpapp/dynamichmc.jl
DynamicHMCModels,statisticalrethinkingjulia/dynamichmcmodels.jl
DynamicIterators,mschauer/dynamiciterators.jl
DynamicMovementPrimitives,baggepinnen/dynamicmovementprimitives.jl
DynamicNLPModels,madnlp/dynamicnlpmodels.jl
DynamicPolynomials,juliaalgebra/dynamicpolynomials.jl
DynamicPPL,turinglang/dynamicppl.jl
DynamicProgramming,odow/dynamicprogramming.jl
DynamicSparseArrays,atoptima/dynamicsparsearrays.jl
Dynare,dynarejulia/dynare.jl
EAGO,psorlab/eago.jl
EarCut,juliageometry/earcut.jl
EarthDataLab,juliadatacubes/earthdatalab.jl
EarthOrientation,juliaastro/earthorientation.jl
EasyABM,renusolanki/easyabm.jl
EasyConfig,juliacomputing/easyconfig.jl
EasyFFTs,kronosthelate/easyffts.jl
EasyFit,m3g/easyfit.jl
EasyFITS,emmt/easyfits.jl
EasyJobs,mineralscloud/easyjobs.jl
EasyModelAnalysis,sciml/easymodelanalysis.jl
EasyRanges,emmt/easyranges.jl
EasyVega,fredo-dedup/easyvega.jl
EBIC,epistasislab/ebic.jl
ECharts,randyzwitch/echarts.jl
EcologicalNetworks,poisotlab/ecologicalnetworks.jl
EconomicScenarioGenerators,juliaactuary/economicscenariogenerators.jl
EconPDEs,matthieugomez/econpdes.jl
ECOS,jump-dev/ecos.jl
EcoSISTEM,ecojulia/ecosistem.jl
EDF,beacon-biosignals/edf.jl
EDKit,jayren3996/edkit.jl
EffectiveWaves,juliawavescattering/effectivewaves.jl
Effects,mikeinnes/effects.jl
EfficientFrontier,pharosabad/efficientfrontier.jl
EFIT,juliafusion/efit.jl
EFTfitter,tudo-physik-e4/eftfitter.jl
EigenShow,tobydriscoll/eigenshow.jl
Einsum,ahwillia/einsum.jl
Eirene,eetion/eirene.jl
Ekztazy,humans-of-julia/ekztazy.jl
ElasticArrays,juliaarrays/elasticarrays.jl
ElasticSurfaceEmbedding,hyrodium/elasticsurfaceembedding.jl
ElectionGuardVerifier,mitre/electionguardverifier.jl
ElectricalEngineering,christiankral/electricalengineering.jl
ElectricGrid,upb-lea/electricgrid.jl
ElectrochemicalKinetics,battmodels/electrochemicalkinetics.jl
Electron,davidanthoff/electron.jl
Electrum,brainandforce/electrum.jl
Elemental,juliaparallel/elemental.jl
EllipsisNotation,sciml/ellipsisnotation.jl
Elliptic,nolta/elliptic.jl
EllipticalSliceSampling,turinglang/ellipticalslicesampling.jl
EllipticFunctions,stla/ellipticfunctions.jl
Elly,juliaparallel/elly.jl
EmacsVterm,wentasah/emacsvterm.jl
EmbeddedGraphs,pik-icone/embeddedgraphs.jl
Embeddings,juliatext/embeddings.jl
Emojify,ilia-kats/emojify.jl
EmojiSymbols,wookay/emojisymbols.jl
EMP,xhub/emp.jl
EMpht,pat-laub/empht.jl
EmpiricalCDFs,jlapeyre/empiricalcdfs.jl
EmpiricalDistributions,oschulz/empiricaldistributions.jl
EmpiricalModeDecomposition,felixcremer/empiricalmodedecomposition.jl
Empirikos,nignatiadis/empirikos.jl
Emporium,abelsiqueira/emporium.jl
EmsComputer,emmettgb/emscomputer.jl
EMSx,adrien-le-franc/emsx.jl
EndpointRanges,juliaarrays/endpointranges.jl
EnglishText,totalverb/englishtext.jl
EngThermBase,jengtherm/engthermbase.jl
EnsembleKalmanProcesses,clima/ensemblekalmanprocesses.jl
EntropicCone,blegat/entropiccone.jl
EntryGuidance,roboticexplorationlab/entryguidance.jl
EnumX,fredrikekre/enumx.jl
EnvironmentMigrators,mkitti/environmentmigrators.jl
Enzyme,enzymead/enzyme.jl
Epicrop,adamhsparks/epicrop.jl
Equations,jhlq/equations.jl
EquationsOfStateOfSolids,mineralscloud/equationsofstateofsolids.jl
eQuilibrator,stelmo/equilibrator.jl
Equilibrium,juliafusion/equilibrium.jl
EquivalentCircuits,maximevh/equivalentcircuits.jl
EquivariantOperators,aced-differentiate/equivariantoperators.jl
EqWS,andrew-saydjari/eqws.jl
ERA5Reanalysis,natgeo-wong/era5reanalysis.jl
ERFA,juliaastro/erfa.jl
ErgodicControl,dressel/ergodiccontrol.jl
ErrorfreeArithmetic,jeffreysarnoff/errorfreearithmetic.jl
ErrorsInVariables,jbytecode/errorsinvariables.jl
EscapeAnalysis,aviatesk/escapeanalysis.jl
Escher,stelmo/escher.jl
EspyInsideFunction,philippemaincon/espyinsidefunction.jl
EuclideanDistanceMatrices,baggepinnen/euclideandistancematrices.jl
EuclidGraphs,juliamltools/euclidgraphs.jl
EvalMetrics,vaclavmacha/evalmetrics.jl
EvilArrays,cmcaine/evilarrays.jl
EvoId,vboussange/evoid.jl
EvoLinear,jeremiedb/evolinear.jl
EvoLP,ntnu-ai-lab/evolp.jl
Evolutionary,wildart/evolutionary.jl
EvolutionaryModelingTools,wangl-cc/evolutionarymodelingtools.jl
EvoTrees,evovest/evotrees.jl
ExaAdmm,exanauts/exaadmm.jl
ExactDiagonalization,quantum-many-body/exactdiagonalization.jl
ExactODEReduction,x3042/exactodereduction.jl
ExactOptimalTransport,juliaoptimaltransport/exactoptimaltransport.jl
ExactPredicates,lairez/exactpredicates.jl
Example,julialang/example.jl
ExaPF,exanauts/exapf.jl
ExaTron,exanauts/exatron.jl
ExBroadcast,n5n3/exbroadcast.jl
ExifViewer,juliaimages/exifviewer.jl
ExoplanetsSysSim,exojulia/exoplanetssyssim.jl
ExpandNestedData,mrufsvold/expandnesteddata.jl
ExpectationMaximization,dmetivie/expectationmaximization.jl
Expectations,quantecon/expectations.jl
ExperienceAnalysis,juliaactuary/experienceanalysis.jl
ExperimentalDesign,phrb/experimentaldesign.jl
ExpiringCaches,juliaservices/expiringcaches.jl
ExplainableAI,adrhill/explainableai.jl
ExponentialAction,sethaxen/exponentialaction.jl
ExponentialUtilities,sciml/exponentialutilities.jl
Express,mineralscloud/express.jl
ExpressionTreeForge,juliasmoothoptimizers/expressiontreeforge.jl
Expronicon,roger-luo/expronicon.jl
ExproniconLite,roger-luo/exproniconlite.jl
ExprRules,sisl/exprrules.jl
ExprTools,invenia/exprtools.jl
ExtendableGrids,j-fu/extendablegrids.jl
ExtendableSparse,j-fu/extendablesparse.jl
ExtensibleEffects,juliafunctional/extensibleeffects.jl
ExtraFun,kiruse/extrafun.jl
Extremes,jojal5/extremes.jl
ExtremeStats,juliaearth/extremestats.jl
ExtXYZ,libatoms/extxyz.jl
Eyeball,tshort/eyeball.jl
EzXML,juliaio/ezxml.jl
F16Model,isrlab/f16model.jl
Fable,leios/fable.jl
Fabrics,adubredu/fabrics.jl
FaceDetection,jakewilliami/facedetection.jl
FacilityLocationProblems,rafaelmartinelli/facilitylocationproblems.jl
FactorGraph,mcosovic/factorgraph.jl
Fairness,ashryaagr/fairness.jl
Faker,neomatrixcode/faker.jl
FamaFrenchData,tbeason/famafrenchdata.jl
FamaMacBeth,zundertj/famamacbeth.jl
FancyDebugger,vchuravy/fancydebugger.jl
FastAI,fluxml/fastai.jl
Fastback,rbeeli/fastback.jl
FastBroadcast,yingboma/fastbroadcast.jl
FastChebInterp,stevengj/fastchebinterp.jl
FastExpm,fmentink/fastexpm.jl
FastGaussQuadrature,juliaapproximation/fastgaussquadrature.jl
FastHalton,npfrazier/fasthalton.jl
FastKmeans,lstagner/fastkmeans.jl
FastLapackInterface,dynarejulia/fastlapackinterface.jl
Fastnet,bridgewalker/fastnet.jl
FastOPInterpolation,nicolasw1/fastopinterpolation.jl
FastPolynomialRoots,andreasnoack/fastpolynomialroots.jl
FastPow,juliamath/fastpow.jl
FastPrimeSieve,haampie/fastprimesieve.jl
FastPriorityQueues,gdalle/fastpriorityqueues.jl
FastRationals,jeffreysarnoff/fastrationals.jl
FastRounding,jeffreysarnoff/fastrounding.jl
FastSphericalHarmonics,eschnett/fastsphericalharmonics.jl
FastTransforms,juliaapproximation/fasttransforms.jl
FastTransformsForwardDiff,juliaapproximation/fasttransformsforwarddiff.jl
FASTX,biojulia/fastx.jl
Fatou,chakravala/fatou.jl
FaultDetectionTools,andreasvarga/faultdetectiontools.jl
FBCModelTests,lcsb-biocore/fbcmodeltests.jl
FCFV_Geodynamics,tduretz/fcfv_geodynamics.jl
FCSFiles,tlnagy/fcsfiles.jl
FdeSolver,juliaturkudatascience/fdesolver.jl
FeAmGen,zhaoli-ihep/feamgen.jl
FeatureRegistries,lorenzoh/featureregistries.jl
FeatureTransforms,invenia/featuretransforms.jl
FedDCD,zhenanfanubc/feddcd.jl
FeedbackParticleFilters,simsurace/feedbackparticlefilters.jl
FEFMM,jbmuir/fefmm.jl
FEniCS,sciml/fenics.jl
Fenrir,nathanaelbosch/fenrir.jl
Fermi,fermiqc/fermi.jl
Ferrite,ferrite-fem/ferrite.jl
FerriteGmsh,ferrite-fem/ferritegmsh.jl
FerriteViz,ferrite-fem/ferriteviz.jl
Fetch,foldfelis/fetch.jl
FewSpecialFunctions,martinmikkelsen/fewspecialfunctions.jl
FeynmanDiagram,numericaleft/feynmandiagram.jl
FFMPEG,juliaio/ffmpeg.jl
FFTA,dannys4/ffta.jl
FFTLog,marcobonici/fftlog.jl
FFTViews,juliaarrays/fftviews.jl
FFTW,juliamath/fftw.jl
FHIRClient,juliahealth/fhirclient.jl
FHist,moelf/fhist.jl
FieldAlgebra,chakravala/fieldalgebra.jl
FieldDefaults,rafaqz/fielddefaults.jl
FieldMetadata,rafaqz/fieldmetadata.jl
Figgy,juliaservices/figgy.jl
FileCmp,jlapeyre/filecmp.jl
FileIO,juliaio/fileio.jl
FilePaths,rofinn/filepaths.jl
FilePathsBase,rofinn/filepathsbase.jl
FileTrees,shashi/filetrees.jl
FileTypes,juliaio/filetypes.jl
FillArrays,juliaarrays/fillarrays.jl
FinanceTools,joshniemela/financetools.jl
FinancialDerivatives,juliaquant/financialderivatives.jl
FinancialDSL,financialdsl/financialdsl.jl
FinancialMonteCarlo,rcalxrc08/financialmontecarlo.jl
FinancialToolbox,rcalxrc08/financialtoolbox.jl
Finch,willow-ahrens/finch.jl
FindPeaks1D,ymtoo/findpeaks1d.jl
FinEtools,petrkryslucsd/finetools.jl
FinEtoolsAcoustics,petrkryslucsd/finetoolsacoustics.jl
FinEtoolsDeforLinear,petrkryslucsd/finetoolsdeforlinear.jl
FinEtoolsFlexStructures,petrkryslucsd/finetoolsflexstructures.jl
FinEtoolsHeatDiff,petrkryslucsd/finetoolsheatdiff.jl
FinEtoolsVoxelMesher,petrkryslucsd/finetoolsvoxelmesher.jl
FiniteDiff,juliadiff/finitediff.jl
FiniteDifferenceFlowDemo,kathesch/finitedifferenceflowdemo.jl
FiniteDifferences,juliadiff/finitedifferences.jl
FiniteGroups,jayren3996/finitegroups.jl
FiniteHorizonPOMDPs,juliapomdp/finitehorizonpomdps.jl
FiniteStateProjection,kaandocal/finitestateprojection.jl
FiniteVolumeMethod,danielvandh/finitevolumemethod.jl
FINUFFT,ludvigak/finufft.jl
Firebase,ashwani-rathee/firebase.jl
Firebird,nakagami/firebird.jl
FirstOrderLp,google-research/firstorderlp.jl
FisherPlot,marcobonici/fisherplot.jl
FITSIO,juliaastro/fitsio.jl
Five,lijas/five.jl
FixArgs,goretkin/fixargs.jl
FixedEffectModels,fixedeffects/fixedeffectmodels.jl
